character,animation,frames,min_width_ratio,max_width_ratio,min_height_ratio,max_height_ratio,scale_min,scale_max,score
gintoki-sakata,idle,4,0.9263542364367046,1.085974129269926,0.9963449309448658,1.0166861848169162,0.98,1.0,0.07827066237887186
gintoki-sakata,jableft,8,0.7294771504545174,1.5357971059303692,0.8581531611044363,1.5075248122355782,0.75,1.27333,1.0906680757937997
gintoki-sakata,jabright,11,0.6217431880421646,1.5306977953888286,0.8683918895590045,1.143013070039149,0.75,0.98718,0.580021747272446
gintoki-sakata,juggle,2,0.9223748108118146,1.0776251891881854,0.9701447406290188,1.029855259370981,0.75,0.87619,0.13952537288389247
gintoki-sakata,jump,4,0.7701889128262229,1.2038619411372113,0.999939077765629,1.0150029018222162,0.75,0.76122,0.15849955412648245
gintoki-sakata,kickleft,4,0.8917745994951258,1.2361018900904348,0.9422868917342937,1.1766440471083017,0.75,0.93654,0.4115751811625626
gintoki-sakata,knockdown,4,1.0,1.77995601032801,0.8771081323354668,1.9362400717129815,0.75,1.33497,1.6966986779097875
gintoki-sakata,sprint,10,0.5812424817422729,1.77995601032801,0.5277275193081369,1.760475624555121,0.75,1.35,1.528449230751927
gintoki-sakata,walkForward,8,0.930288789814034,1.1418082499899587,0.9324115681530131,1.137924876137804,0.77843,0.95,0.3087948261317792
gohan-super-saiyan,backflip,8,0.6654504660915088,1.2040545954753066,0.7496387618904207,1.5016419914071788,0.75,1.12714,0.8909417117522735
gohan-super-saiyan,chargeKi,3,0.9808234850553194,1.2468244991354316,0.9811196893347509,1.1401969395774585,1.02083,1.18627,0.3710116390587175
gohan-super-saiyan,cmd:1+2,8,0.7254764081288235,1.083111829922884,0.9270533457432352,1.1571752561947295,0.92708,1.15712,0.4369094113174353
gohan-super-saiyan,cmd:3+4,8,0.7983311650441882,1.2767484635054507,0.8632440680793135,1.1929206890877906,0.92105,1.27273,0.534809767191061
gohan-super-saiyan,crouchBlock,8,0.7989113744427148,1.377460791477375,0.8464416284231497,1.0340438309251077,1.00334,1.22569,0.49120984646327537
gohan-super-saiyan,getupStand,8,0.7929010761131077,1.1344638057560474,0.7490945501616955,2.113967155737372,0.75,1.12714,1.4267965100695075
gohan-super-saiyan,idle,4,0.9518165739233648,1.1363767238795885,0.9773565735479799,1.0254004892676767,0.95312,1.0,0.13066652359542982
gohan-super-saiyan,jableft,3,0.8623599527508322,1.0105594731001897,0.9814138698359837,1.0586252374187173,0.92708,1.0,0.17766926576821795
gohan-super-saiyan,jabright,5,0.7618370139907646,1.1373969891795561,0.9299179081787777,1.1428958269990876,0.94152,1.15712,0.39359361860462877
gohan-super-saiyan,juggle,2,0.9548770992146269,1.045122900785373,0.8771156936261383,1.1228843063738618,0.75,0.82101,0.1854630468450857
gohan-super-saiyan,kickleft,6,0.8879443429682788,1.146613341182106,0.5905695370322522,1.6116479768487417,0.75,1.35,0.9996159815580054
gohan-super-saiyan,knockdown,4,0.9999949667554195,1.0000050332445805,0.9006187266486271,1.135767389147068,0.75,0.75,0.13577040909381638
gohan-super-saiyan,sprint,10,0.6335154955399639,2.240214363783802,0.4294350589068925,1.2589122742500412,0.75,1.35,1.6146935593633887
gohan-super-saiyan,walkForward,4,0.9908370852092715,1.012343671835918,0.9724411611596948,1.0111203250033354,0.89968,0.92962,0.049935041941855975
gohan-super-saiyan-2,backflip,8,0.7483392769736382,1.38923152227117,0.6516870264223915,1.19524510702301,0.75,0.90972,0.6617118869403105
gohan-super-saiyan-2,chargeKi,5,0.7852642997204724,1.1794985189202722,0.986299164190465,1.014496147859732,0.97222,1.0,0.15722756802744864
gohan-super-saiyan-2,cmd:1+2,9,0.7518029386551247,1.2717986223930076,0.8680647567724049,1.1022958814425527,0.75,0.95238,0.3962044166633996
gohan-super-saiyan-2,cmd:1+4,6,0.8503936065490384,1.1907353605591575,0.7992178650689108,1.036031510914524,0.75,0.97222,0.4263333512665837
gohan-super-saiyan-2,crouchBlock,8,0.837555254317204,1.1727588848942065,0.7999620353174155,1.066648539385793,0.75,1.0,0.4286932956191084
gohan-super-saiyan-2,getupStand,8,0.6865601775768908,1.0000578836237162,0.5894752526447722,1.8768022578072272,0.75,1.02991,1.2048211512610927
gohan-super-saiyan-2,idle,4,0.9411921644279807,1.0470072753019406,0.9587739894824674,1.008693458560534,0.9505,1.0,0.10126071186074417
gohan-super-saiyan-2,jableft,3,0.939341040527528,1.0997392768451937,0.8780464456257321,1.0997387151995675,0.75,0.93939,0.2764921204813841
gohan-super-saiyan-2,jabright,6,0.8557683449850048,1.4476732482403074,0.855738730531561,1.0866160313470676,0.75,0.95238,0.5140552184126235
gohan-super-saiyan-2,juggle,2,0.9999421122971098,1.00005788770289,0.9575779254357487,1.0424220745642514,0.75,0.75,0.042456807185985504
gohan-super-saiyan-2,kickleft,5,0.8043575863307508,1.2742957565806354,0.6841166812047821,1.120503873980194,0.75,0.84028,0.5256007727435992
gohan-super-saiyan-2,knockdown,4,0.9999597348540137,1.0000150994297448,0.8176999112451215,1.520565599581758,0.75,0.75,0.5205897586693498
gohan-super-saiyan-2,sprint,10,0.49028028647576705,1.3442256438757594,0.35645668644478773,1.48779524742085,0.75,1.35,1.249375141669752
gohan-super-saiyan-2,walkForward,4,0.98763332898683,1.0368131438257921,0.9897233753538738,1.0850503357834735,0.75,0.82222,0.1432482220789488
goku,backflip,8,0.5452235471176867,1.843227098307129,0.7496107973186831,1.203882162723175,0.84077,1.35,1.0109404616655944
goku,chargeKi,2,0.9813021486876318,1.0186978513123683,0.9707804110150303,1.0292195889849698,0.97436,1.03301,0.06976329977239079
goku,cmd:1+2,12,0.8495836931185211,1.0833732266132172,0.9010803129946463,1.1959497316793102,1.01716,1.35,0.45261951580819754
goku,cmd:3+4,7,0.7698773003318813,1.4723684754118678,0.713869843492989,1.1429286842662412,0.84333,1.35,0.8228862417541318
goku,crouchBlock,8,0.9428149988354941,1.0742200583361983,0.9303346179492589,1.1959497316793102,1.05015,1.35,0.39040676668102925
goku,getupStand,8,0.7515498079354226,1.4514075604247538,0.7473787173160868,1.4936887746908625,0.90414,1.35,0.9874633109457147
goku,idle,4,0.9787088945272933,1.0493014952914865,1.0,1.0502318243906195,1.0,1.05025,0.10493772156551133
goku,jableft,4,0.8345984745062694,1.0246890723134485,0.9308100987124756,1.2655253915108637,0.98214,1.33529,0.5413413068071021
goku,jabright,7,0.8620625530866928,1.6453984831655502,0.8551836090027639,1.2314658009037862,0.9375,1.35,0.8249548908031163
goku,juggle,2,0.9826751226366924,1.0173248773633075,0.952930444953076,1.0470695550469242,1.35,1.35,0.05746448146490877
goku,kickleft,8,0.7074783391669351,1.2668243872511153,0.7694972804262354,1.2365819121779076,0.86846,1.20335,0.5795399086777464
goku,kickright,9,0.8629520354408263,1.3887749917548378,0.7545460142055729,1.0800275492693285,0.94318,1.35,0.6821289808473299
goku,knockdown,4,0.9136026151319867,1.3641292842525645,0.9071918682128782,1.589434063908815,0.90414,1.35,1.0308416344603537
goku,sprint,10,0.6026751858031244,1.6951548991354466,0.5267668068134813,1.155385979967855,0.90414,1.35,1.1132561326677868
goku,walkForward,4,0.9701731164899681,1.056451789045129,0.9541506010090793,1.0546116614783523,0.83841,0.91296,0.1257577349054297
goku-super-saiyan,backflip,8,0.9384914514658836,1.9223717546589767,0.9503875422095518,1.171894290927632,0.75,1.04688,0.8737573437230179
goku-super-saiyan,chargeKi,2,0.989904347915942,1.0100956520840583,0.9999969381412679,1.000003061858732,0.78541,0.78541,0.006060453109167074
goku-super-saiyan,cmd:1+2,12,0.856238947385499,1.2689845385077145,0.8921180222829272,1.2555957608089363,0.75,1.05556,0.569766483913565
goku-super-saiyan,cmd:3+4,7,0.716176929915187,1.446193027558204,0.8417100753016112,1.2819195163423387,0.75,1.14216,0.7457153328772611
goku-super-saiyan,crouchBlock,8,0.6190535022640088,1.2079305168611512,0.9037647931566075,1.2719796460074417,0.75,1.05556,0.6533275446490364
goku-super-saiyan,getupStand,8,0.6814285786186313,1.3958135157307725,0.6350009005139856,1.3820049597539517,0.75,1.04688,0.7679330691924152
goku-super-saiyan,idle,4,0.9672035872004481,1.0561115188332268,0.9999975953966271,1.0357155738946637,1.0,1.03571,0.08723748519459978
goku-super-saiyan,jableft,6,0.8362170589801119,1.2618042615760987,0.9013222352278146,1.109660265025072,0.75,0.9233,0.3533928219707312
goku-super-saiyan,jabright,6,0.8395872569227204,1.742788270677647,0.8747718243315794,1.156136583270697,0.78363,1.03571,0.727849545677285
goku-super-saiyan,juggle,2,0.6889105996257037,1.3110894003742963,0.7581021191560329,1.2418978808439671,0.75,1.35,0.7285515210685449
goku-super-saiyan,kickleft,8,0.7299661234333831,1.107956113814111,0.9074563999594492,1.2167264569591647,0.75,0.89474,0.45111678289913487
goku-super-saiyan,kickright,9,0.6056080978999849,1.6278048043511106,0.8994693430235912,1.4991347984080292,0.75,1.25,1.1258176810186955
goku-super-saiyan,knockdown,4,0.9999974834853728,1.2533249449512427,0.8679145245737118,1.3306160706677652,0.75,0.94,0.5776110376385108
goku-super-saiyan,sprint,10,0.5468131125584089,2.1576475343817023,0.4529295654257672,1.3869714195366947,0.75,1.35,1.541658955203254
goku-super-saiyan,walkForward,4,1.0,1.0,0.9629446640316206,1.0178458498023715,0.75,0.75,0.0370553359683794
gon-freecss,backflip,8,0.6024000887747499,2.2165311266466925,0.7432054561361269,1.338250403465152,0.75,1.35,1.3681690794531673
gon-freecss,chargeKi,9,0.9227074694241771,1.6637884275541088,0.896892565696621,1.1634589557887745,0.88333,1.14583,0.6929820123212397
gon-freecss,cmd:1+2,7,0.9058026810734391,1.4414872131478629,0.7758588090120214,1.1049677573441608,0.75,1.06818,0.6481235188766963
gon-freecss,cmd:1+3,13,0.8170093076259296,1.6549723010849013,0.9624743820835081,1.3709782957603889,0.75,1.06818,0.9230516764113297
gon-freecss,cmd:1+4,7,0.8037885268424191,1.1585530238224848,0.8611518529383005,1.1293688819356171,0.76255,1.0,0.37530003095624803
gon-freecss,cmd:2+3,4,0.9756890345457477,1.067161840290836,0.910170438257138,1.0856506178275993,0.85417,0.89978,0.1529316659173637
gon-freecss,cmd:2+4,10,0.5729642964357701,1.4607522193472757,0.8630018166047494,1.2049162888892526,0.88761,1.35,0.7125626204976181
gon-freecss,crouchBlock,8,0.6514084604160979,1.5569989987836463,0.8850876899470849,1.3416920407451134,0.89062,1.35,0.9055814400153012
gon-freecss,getupStand,8,0.5548427688784306,1.2249103423976648,0.551657785120022,1.4412941575706948,0.75,0.92963,0.8052515535529197
gon-freecss,idle,4,0.9909682973123629,1.0232636904383905,0.9807915691655021,1.0000072148857524,0.98077,1.0,0.04278164509753214
gon-freecss,jableft,4,0.9756890345457477,1.067161840290836,0.910170438257138,1.0856506178275993,0.85417,0.89978,0.1529316659173637
gon-freecss,jabright,16,0.4156429748244067,1.7230347525315295,0.6784310964016619,1.3178602445837149,0.76316,1.35,1.048809755117256
gon-freecss,juggle,2,0.8247229814235215,1.1752770185764785,0.9991750525623124,1.0008249474376874,0.75,1.0625,0.26224115858357466
gon-freecss,jump,4,0.9393972569257913,1.072696303953194,0.9327788535813679,1.0560088039533138,1.06,1.2,0.18083892879054847
gon-freecss,knockdown,4,0.9999949666034137,1.0000100667931728,0.9441302988141889,1.11522407873071,0.75,0.75,0.11523011880661364
gon-freecss,sprint,10,0.508000583874004,1.4166142354522258,0.5334534934920105,2.057989621783555,0.75,1.20265,1.5795142714591526
gon-freecss,walkForward,8,0.8237588440060436,1.5248098081108603,0.9127349438584552,1.198878530112283,0.8065,1.05929,0.6401594149787992
gotenks,backflip,8,0.5848103942129081,1.6668848068704096,0.6726737695405126,1.6535478530842123,0.75,1.35,1.353678737206458
gotenks,chargeKi,2,0.9941778700768755,1.0058221299231245,0.9895394986392946,1.0104605013607053,0.93478,0.95455,0.02383877931458008
gotenks,cmd:1+2,5,0.6702185124034326,1.0343056319941295,0.870111612204278,1.2749489808772771,0.83056,1.21693,0.6660028734352177
gotenks,cmd:1+3,7,0.6842165404942152,1.3073418083130983,0.8248646378320141,1.0441285232969022,0.86905,1.1,0.48008043787145677
gotenks,cmd:1+4,6,0.8787988684993109,1.1797806893186598,0.8188916778169529,1.2398158005254467,0.80662,1.22115,0.5549492141166426
gotenks,cmd:2+3,4,0.8108275397785101,1.0932828796865577,0.8452703364893903,1.1478311170816708,0.85043,1.15476,0.42039813964350364
gotenks,crouchBlock,8,0.8817247822772685,1.6198301391671557,0.7487303495490174,1.024603875981513,0.78041,1.06786,0.766892733951276
gotenks,getupStand,9,0.6947798644002959,1.800003020037952,0.4443431358548187,1.3170897826015315,0.75,1.35,1.3356586761679525
gotenks,idle,4,0.9537894132486997,1.0293236918098987,0.9440960380591148,1.0360490484062048,0.9794,1.07472,0.1312903139916653
gotenks,jabright,5,0.7497585936846587,1.4332768151093742,0.7567410400024486,1.1062869735167966,0.83247,1.21693,0.695455049063176
gotenks,juggle,2,0.9999496624869751,1.0000503375130247,0.8170196387496449,1.182980361250355,0.75,0.75,0.18301056375817001
gotenks,kickright,7,0.5955679208048914,1.375730322538902,0.8642388302928793,1.095536643882124,0.9183,1.16398,0.5012604172241859
gotenks,knockdown,4,0.9999899333081665,1.7999848999622499,0.8844404600516028,2.0293107972186992,0.75,1.35,1.8093017371960491
gotenks,sprint,10,0.5970579382155877,1.9934001493885105,0.3428353480881901,1.1895705976458621,0.75,1.35,1.5532047415449164
gotenks,walkForward,4,0.9999924499241218,1.0000075500758783,0.993149826507629,1.012257262866903,0.75,0.75,0.012261792912430059
gotenks-super-saiyan,backflip,8,0.5036118983735131,1.8002355914200423,0.7234332381908783,1.5705917945176406,0.75,1.35,1.3507331493696662
gotenks-super-saiyan,chargeKi,2,0.9622692273198982,1.037730772680102,0.9671217747755382,1.032878225224462,0.79604,0.85015,0.0825716888325231
gotenks-super-saiyan,cmd:1+2,6,0.5744859941144613,1.0837677887470065,0.862028023152907,1.1429081854211447,0.75429,1.0,0.5210715889524679
gotenks-super-saiyan,cmd:2+3,4,0.8463287442636628,1.4807676261994156,0.778237519590325,1.062933607514699,0.75,1.02429,0.6473680561293242
gotenks-super-saiyan,crouchBlock,8,0.7475733555833679,1.4807676261994156,0.8174678487357069,1.1165152381002312,0.75,1.02429,0.6081377269839424
gotenks-super-saiyan,getupStand,9,0.6062637894850134,1.9244040251843084,0.4882763592214592,1.189525869155569,0.75,1.35,1.3663660558891257
gotenks-super-saiyan,idle,6,0.9814913260933247,1.056415653173923,0.9804722104533373,1.0162057543427183,0.97944,1.01515,0.07123218145101651
gotenks-super-saiyan,jabright,4,0.6781457361713927,1.27932188507323,0.8122767897608819,1.060262556102008,0.75429,0.98452,0.4959507685362824
gotenks-super-saiyan,juggle,2,0.9999370785838151,1.000062921416185,0.7856513923028947,1.2143486076971053,0.75,0.75,0.21438636054681623
gotenks-super-saiyan,knockdown,4,0.9999924500381273,1.7999713101448835,0.855102074716367,2.0555251020193466,0.75,1.35,1.8355078881062767
gotenks-super-saiyan,sprint,10,0.6014696820106415,2.3695938827302423,0.37003474302144485,1.3451395711033904,0.75,1.35,1.7517215866167006
gotenks-super-saiyan,walkForward,4,0.9999924499241218,1.0000075500758783,0.9716026312662701,1.0298951886136887,0.75,0.75,0.029899718659215636
heihachi-edajima,backflip,8,0.6488757673405462,1.5447190768510684,0.5502279095386728,1.1204847168892544,0.79249,1.35,1.0553585365719682
heihachi-edajima,block,2,0.6974181595179613,1.3025818404820386,0.9567963533926314,1.0432036466073686,0.82986,0.90476,0.26220275089659184
heihachi-edajima,chargeKi,8,0.8267117238672325,1.1777101783480117,0.9226772706561811,1.1071582846626784,0.75,0.9,0.28878439167148545
heihachi-edajima,cmd:1+2,8,0.6162593156028578,1.3336569253627093,0.8763723256090841,1.0556683104577786,0.76114,0.91683,0.4317170850292012
heihachi-edajima,cmd:1+3,4,0.774325332065235,1.2243129032606699,0.9427346135800537,1.051355289043272,0.82623,0.92143,0.24027018718080523
heihachi-edajima,cmd:1+4,10,0.6575692882948889,1.267792627775953,0.6581993227698008,1.2416909517797943,0.75,1.01231,0.6784141042532659
heihachi-edajima,cmd:2+3,4,0.9750124185269367,1.4127165715833998,0.801351703291308,1.1986269495310025,0.90266,1.35,0.669948239658732
heihachi-edajima,cmd:2+4,8,0.6798710903445099,1.06962362168216,0.8741224644370281,1.1261710336339321,0.8881,1.14416,0.4462783794272262
heihachi-edajima,cmd:3+4,7,0.6923982442138865,1.2794227188081937,0.9689139552314178,1.2222269472632268,0.87676,1.10588,0.5213480007348948
heihachi-edajima,crouchBlock,8,0.7788127642464636,1.153211165669587,0.9091582814613954,1.0751925269939937,0.76114,0.90012,0.29304405999072636
heihachi-edajima,getupStand,8,0.554257800998105,1.1586976819100396,0.700312765559822,1.4500544783303184,0.75,0.98889,0.8369447977314555
heihachi-edajima,idle,4,0.9800007184295133,1.0,0.9799976914863939,1.0,0.98,1.0,0.0420018774558981
heihachi-edajima,jableft,4,0.6995559426245537,1.129053033957482,0.8121035431053012,1.2940959267240193,0.81127,1.12932,0.6333873611492871
heihachi-edajima,jabright,4,0.9180167754843522,1.3336569253627093,0.9100287521564115,1.0962104657849339,0.76114,0.91683,0.37424962100255943
heihachi-edajima,juggle,2,0.9906999705789954,1.0093000294210046,0.9569613166152363,1.0430386833847636,0.75,0.77068,0.058958701037366466
heihachi-edajima,jump,5,0.9446635498983558,1.1120184081081477,0.8348541820594755,1.1090963852586697,0.86105,1.1334,0.3685318628054131
heihachi-edajima,knockdown,4,0.9999798670216782,1.0000050332445805,0.9479416748204182,1.206643915710092,0.75,0.75,0.2066559954970852
heihachi-edajima,sprint,10,0.6865938336013611,1.0000578839150667,0.4523847841989759,1.5083174835405997,0.75,0.99163,0.8564739156402075
heihachi-edajima,walkForward,8,0.8492116604652409,1.2608881869529138,0.7759973093667668,1.0489732618322463,0.9987,1.35,0.5561856028049814
hiei,backflip,8,0.5639075869182856,1.9950540222436752,0.6981584758688426,1.1909003548980386,0.79167,1.35,1.1780389374773625
hiei,chargeKi,3,1.0,1.0,1.0,1.0,1.07692,1.07692,0.0
hiei,cmd:1+2,4,0.7459558383693372,1.3542533619164945,0.6663757755090837,1.4145516856757294,0.77709,1.17708,0.827098702825626
hiei,cmd:1+3,10,0.6627736645369559,1.4237146502391262,0.9112559868384527,1.436180813479482,0.75,1.18182,0.9063196036229577
hiei,cmd:1+4,6,0.6539900767802201,1.290577980934718,0.8009969879183291,1.085321937068611,0.80784,0.96667,0.4860239660135388
hiei,cmd:2+3,6,0.8556847447356462,1.1517068120991771,0.8097918949659044,1.2822427770881917,0.75,1.1875,0.592016864347698
hiei,cmd:2+4,5,0.9631586288663389,1.366152898373842,0.8921272456802839,1.1399588053553038,0.75,0.95833,0.463815544379609
hiei,cmd:3+4,6,0.8692396278264896,1.4382117635589244,0.8123443540236113,1.1626220420752102,0.75,1.07328,0.6122227041117434
hiei,crouchBlock,8,0.7666199242175612,1.4663424530835099,0.6824821838672254,1.4545126311054288,0.77709,1.18182,0.9366831029555349
hiei,getupStand,8,0.7467836433921237,1.198231255536764,0.6361812144424531,1.807273068552045,0.75,0.97262,1.070512882516771
hiei,idle,2,0.9887590845393098,1.0112409154606903,0.9999927852183554,1.0000072147816446,1.0,1.0,0.006751764058058729
hiei,jableft,4,0.7343233034393608,1.206812701116551,0.80668369959731,1.0856674324955855,0.88788,0.93304,0.3753023183390735
hiei,jabright,6,0.6539900767802201,1.290577980934718,0.8009969879183291,1.085321937068611,0.80784,0.96667,0.4860239660135388
hiei,juggle,2,0.9435081511736977,1.0564918488263022,0.9331787773538418,1.0668212226461582,0.75,0.83974,0.1455863319419396
hiei,jump,4,0.9661496226931822,1.0494441859774508,0.889927555098212,1.0681056464044105,1.03571,1.24306,0.2434139564882586
hiei,knockdown,4,0.9999924499241218,1.0000075500758783,0.8978523447601627,1.1522911476237032,0.75,0.75,0.1522956776692302
hiei,sprint,10,0.5428756225666734,1.211611010023984,0.5707685552916758,2.3128604785758484,0.75,1.11472,1.7694951050358445
hiei,walkForward,8,0.6856593464815816,1.1087172833730916,0.9366457361715433,1.2646153044475132,0.86458,1.16734,0.6045996965585643
ichigo-kurosaki,backflip,8,0.5609061775535252,1.8959611800536387,0.7062530295685895,1.2716124326699616,0.75,1.35,1.1313236784635938
ichigo-kurosaki,chargeKi,4,0.7147054677928245,1.0742483546746757,0.812752100939913,1.330462562269821,0.82475,1.35,0.7642642815941263
ichigo-kurosaki,cmd:1+2,12,0.40346018395049066,1.111806339111704,0.6746896097187339,1.0001246905003651,1.19499,1.35,0.7607392799109717
ichigo-kurosaki,cmd:1+3,6,0.7442183804854748,1.1904175987273509,0.6897752620564336,1.2106306583629483,0.87857,1.26736,0.6580887096522816
ichigo-kurosaki,cmd:1+4,8,0.6622656385122159,1.0925541162491377,0.7443105607346597,1.1280534298038125,0.86673,0.97482,0.5123750561580107
ichigo-kurosaki,cmd:2+3,5,0.842076272058975,1.3648353684904144,0.7854816054511221,1.3982646464042718,0.7938,1.35,0.8952658674985206
ichigo-kurosaki,cmd:2+4,8,0.6622656385122159,1.0925541162491377,0.7443105607346597,1.1280534298038125,0.86673,0.97482,0.5123750561580107
ichigo-kurosaki,crouchBlock,8,0.7481762175786822,1.397214586847442,0.68729799760115,1.2849778884626302,0.87857,1.35,0.7867457545073153
ichigo-kurosaki,getupStand,7,0.6484707256063496,1.0425841390313504,0.7271156155716337,1.980130251813664,0.75,0.9754,1.3037478164498544
ichigo-kurosaki,idle,12,0.9999811266627409,1.0227159487249173,0.9635631536273311,1.0304506163508185,1.0,1.02273,0.06143141560761922
ichigo-kurosaki,jableft,6,0.787849234702901,1.1779107313400408,0.5660454780416838,1.1909608795050386,0.77404,1.07496,0.7117049811365757
ichigo-kurosaki,jabright,4,0.7276184964893818,1.087859957951918,0.5261948108241996,1.107114991640349,0.77404,1.07496,0.7876940912821713
ichigo-kurosaki,juggle,2,0.9422642323753786,1.0577357676246215,0.8285159932687017,1.1714840067312984,0.75,0.87564,0.2689454673060713
ichigo-kurosaki,knockdown,4,1.0,1.0,0.8134332433997095,1.1187123835323158,0.75,0.75,0.18656675660029054
ichigo-kurosaki,sprint,10,0.9999295381223923,1.1224677762734727,0.4293507178917041,1.57500118963675,0.75,0.87564,0.7113018554008336
ichigo-kurosaki,walkForward,8,0.9999949672620396,1.0,0.9669296116504855,1.0263331667618503,0.75,0.75,0.03307340799229071
jaguar-junichi,backflip,8,0.8559167648978558,1.729973014836969,0.9159413819134593,1.1012892101715128,0.75,0.90158,0.6150630190736942
jaguar-junichi,chargeKi,2,0.9603928398297934,1.0396071601702068,0.9162056104025087,1.0837943895974913,0.81641,0.96569,0.18219868569961545
jaguar-junichi,cmd:1+2,6,0.783844432789149,1.301587406969719,0.8890298825260133,1.028510347260159,0.99405,1.15,0.36989756165581805
jaguar-junichi,cmd:1+3,16,0.826073547286878,1.862094301627329,0.8463769050709622,1.3581224351583854,0.75735,1.21531,1.1043590161347827
jaguar-junichi,cmd:1+4,15,0.7314090232501458,1.7343773121752075,0.8016389987095712,1.27683037802878,0.75,1.19444,0.9396767653339044
jaguar-junichi,cmd:2+3,9,0.662445685125303,1.9208518593371058,0.8470796736949098,1.4633792905731189,0.78161,1.35,1.3000854061753824
jaguar-junichi,cmd:2+4,8,0.8139006532809794,1.1880797654361206,0.9980475876505118,1.4550529071739953,0.75,1.09325,0.7395257664356677
jaguar-junichi,cmd:3+4,4,0.7904719626554757,1.2667139079676957,0.8765686417395199,1.115587333836546,0.96905,1.23333,0.41559970304109756
jaguar-junichi,crouchBlock,8,0.5477134876687058,1.29513299285251,0.34817472408619904,1.2090548571295656,0.75,1.0,1.0481971833125776
jaguar-junichi,getupStand,7,0.7616706009069724,1.7999979867427005,0.8188740613191753,1.970277897354952,0.75,1.35,1.7502766894005723
jaguar-junichi,idle,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
jaguar-junichi,jableft,5,0.6351247681084625,1.4316669688812018,0.7318083435895258,1.0723507193481303,0.82933,1.21531,0.7201818377391953
jaguar-junichi,jabright,4,0.8546251558286005,1.8924151192445264,0.9320577675304266,1.1988597909999197,0.78161,1.00521,0.8461088625466355
jaguar-junichi,juggle,2,0.9999521790015479,1.000047820998452,0.9333580394115657,1.0666419605884343,0.75,0.75,0.06667065318750558
jaguar-junichi,jump,3,0.8696158105140669,1.0906577078758533,0.8222657115129842,1.0301082802804251,0.98214,1.23039,0.3800898021785757
jaguar-junichi,knockdown,4,0.9325135233446371,1.678556258287082,0.8549413233458176,1.6620923845193505,0.75,1.35,1.3692261394915997
jaguar-junichi,sidestepLeft,5,0.9513655814734014,1.0905982547407282,0.9197124729116865,1.0470163758629163,0.79196,0.90158,0.18945647993275053
jaguar-junichi,sidestepRight,5,0.9513655814734014,1.0905982547407282,0.9197124729116865,1.0470163758629163,0.79196,0.90158,0.18945647993275053
jaguar-junichi,sprint,10,0.4791837597587924,1.8001429527802806,0.5977473010907365,1.7406114268955215,0.75,1.35,1.52069719856369
jaguar-junichi,walkForward,8,0.6620939852390259,1.3346556572536399,0.6989736796688162,1.1672707141208143,0.75,1.25238,0.7549599291877683
jotaro-kujo,backflip,8,0.6561876018828274,1.7992458215765732,0.5988649015832693,1.1281969862011585,0.75,1.35,1.1806825913626746
jotaro-kujo,chargeKi,11,0.826390490199976,1.3035741263467577,0.891390722219335,1.1123368309656205,0.90743,1.13235,0.4069413067736751
jotaro-kujo,cmd:1+2,19,0.9299594261157818,1.0858126401523955,0.9881015361234283,1.0540528841991859,0.9881,1.05405,0.13851546829062317
jotaro-kujo,cmd:1+3,7,0.9331797942576388,1.1114616920006142,0.9137134122692948,1.1122898272990671,0.9631,1.17241,0.2838218424994356
jotaro-kujo,crouchBlock,8,0.9469593951661736,1.4218023909620943,0.9291979228477887,1.6176221389708116,0.75694,1.31764,1.1510535735480683
jotaro-kujo,getupStand,8,0.6328017455072567,1.000017616134366,0.7443824250887632,1.3630917035574903,0.75,0.80048,0.6086506562531362
jotaro-kujo,idle,6,0.9271641032159654,1.0825488451386656,0.9881015361234285,1.054052884199186,0.9881,1.05405,0.1365571912823854
jotaro-kujo,jabright,5,0.8720935856774665,1.4196361324737603,0.757109055896652,1.182918404531834,0.84333,1.31764,0.7318276235876041
jotaro-kujo,juggle,2,0.9351715438238105,1.0648284561761898,0.9031016444716535,1.0968983555283462,0.75,0.87045,0.19602042923406032
jotaro-kujo,jump,4,0.8473122252402299,1.1370197928062373,0.7184080765908438,1.2628671177656206,0.76803,1.35,0.6641895882650183
jotaro-kujo,kickleft,7,0.7062073919560158,1.1245691709433,0.8071846721798506,1.211809512677401,0.7971,1.19669,0.5878800775037913
jotaro-kujo,kickright,3,0.8700836127620994,1.058859930634507,0.9082861311362858,1.0,1.01799,1.12078,0.22105870120645466
jotaro-kujo,knockdown,4,0.9999849005702552,1.0000000000000002,0.8152400600991186,1.2289103670979749,0.75,0.75,0.22891942675582172
jotaro-kujo,sprint,10,0.6391133547914627,1.1386364608682742,0.4187305283695755,1.2655064984108004,0.75,0.87045,0.8580264587555468
jotaro-kujo,walkForward,8,0.7531959546802525,1.1332430993840774,0.8467280685266237,1.1117540703346669,0.90994,1.19474,0.4437543586652247
kagura,backflip,8,0.77393057879607,2.1919962733452247,0.5714097231130087,1.0287735243994063,0.75,1.35,1.4437880408941262
kagura,chargeKi,5,0.8930192518390985,1.0,0.9557307347567284,1.0321941577991776,1.0,1.08,0.1484577141398125
kagura,cmd:1+2,8,0.3809076996972845,1.3989343520659496,0.5820135166040298,1.010982916064158,0.90805,1.35,1.0104168635775994
kagura,cmd:1+2+3,8,0.8550212743987438,1.0879554406883125,0.9038985002388854,1.027588062684999,1.1875,1.35,0.2643387351218684
