characterId,displayName,animation,frame,status,flags,widthRatio,heightRatio,footprintToIdleHeight,scaleWidth,scaleHeight,scaleSource,offsetX,framePath,voxelPath
allen-walker,Allen Walker,idle,0,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-000.png,public/characters/allen-walker/voxels-hd/frame-000.json
allen-walker,Allen Walker,idle,1,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-001.png,public/characters/allen-walker/voxels-hd/frame-001.json
allen-walker,Allen Walker,idle,2,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-002.png,public/characters/allen-walker/voxels-hd/frame-002.json
allen-walker,Allen Walker,idle,3,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-003.png,public/characters/allen-walker/voxels-hd/frame-003.json
allen-walker,Allen Walker,idle,2,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-002.png,public/characters/allen-walker/voxels-hd/frame-002.json
allen-walker,Allen Walker,idle,1,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-001.png,public/characters/allen-walker/voxels-hd/frame-001.json
allen-walker,Allen Walker,walkForward,4,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-004.png,public/characters/allen-walker/voxels-hd/frame-004.json
allen-walker,Allen Walker,walkForward,5,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-005.png,public/characters/allen-walker/voxels-hd/frame-005.json
allen-walker,Allen Walker,walkForward,6,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-006.png,public/characters/allen-walker/voxels-hd/frame-006.json
allen-walker,Allen Walker,walkForward,7,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-007.png,public/characters/allen-walker/voxels-hd/frame-007.json
allen-walker,Allen Walker,walkForward,8,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-008.png,public/characters/allen-walker/voxels-hd/frame-008.json
allen-walker,Allen Walker,walkForward,9,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-009.png,public/characters/allen-walker/voxels-hd/frame-009.json
allen-walker,Allen Walker,walkForward,10,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-010.png,public/characters/allen-walker/voxels-hd/frame-010.json
allen-walker,Allen Walker,walkForward,11,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-011.png,public/characters/allen-walker/voxels-hd/frame-011.json
allen-walker,Allen Walker,walkBack,14,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-014.png,public/characters/allen-walker/voxels-hd/frame-014.json
allen-walker,Allen Walker,sprint,12,REVIEW,wide-body-vs-idle,3.0018,1.0000,1.0948,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-012.png,public/characters/allen-walker/voxels-hd/frame-012.json
allen-walker,Allen Walker,sprint,13,REVIEW,wide-body-vs-idle,2.8766,1.0000,1.0492,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-013.png,public/characters/allen-walker/voxels-hd/frame-013.json
allen-walker,Allen Walker,backflip,45,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-045.png,public/characters/allen-walker/voxels-hd/frame-045.json
allen-walker,Allen Walker,backflip,46,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-046.png,public/characters/allen-walker/voxels-hd/frame-046.json
allen-walker,Allen Walker,backflip,47,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-047.png,public/characters/allen-walker/voxels-hd/frame-047.json
allen-walker,Allen Walker,backflip,48,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-048.png,public/characters/allen-walker/voxels-hd/frame-048.json
allen-walker,Allen Walker,sidestepLeft,145,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-145.png,public/characters/allen-walker/voxels-hd/frame-145.json
allen-walker,Allen Walker,sidestepRight,145,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-145.png,public/characters/allen-walker/voxels-hd/frame-145.json
allen-walker,Allen Walker,jump,17,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-017.png,public/characters/allen-walker/voxels-hd/frame-017.json
allen-walker,Allen Walker,jump,18,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-018.png,public/characters/allen-walker/voxels-hd/frame-018.json
allen-walker,Allen Walker,jump,19,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-019.png,public/characters/allen-walker/voxels-hd/frame-019.json
allen-walker,Allen Walker,jump,20,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-020.png,public/characters/allen-walker/voxels-hd/frame-020.json
allen-walker,Allen Walker,jump,21,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-021.png,public/characters/allen-walker/voxels-hd/frame-021.json
allen-walker,Allen Walker,crouch,22,PASS,,0.8600,0.8600,0.8600,0.6966,0.9546,animation,0.0000,public/characters/allen-walker/frames/frame-022.png,public/characters/allen-walker/voxels-hd/frame-022.json
allen-walker,Allen Walker,block,15,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-015.png,public/characters/allen-walker/voxels-hd/frame-015.json
allen-walker,Allen Walker,crouchBlock,90,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-090.png,public/characters/allen-walker/voxels-hd/frame-090.json
allen-walker,Allen Walker,crouchBlock,91,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-091.png,public/characters/allen-walker/voxels-hd/frame-091.json
allen-walker,Allen Walker,crouchBlock,92,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-092.png,public/characters/allen-walker/voxels-hd/frame-092.json
allen-walker,Allen Walker,crouchBlock,93,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-093.png,public/characters/allen-walker/voxels-hd/frame-093.json
allen-walker,Allen Walker,crouchBlock,95,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-095.png,public/characters/allen-walker/voxels-hd/frame-095.json
allen-walker,Allen Walker,crouchBlock,96,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-096.png,public/characters/allen-walker/voxels-hd/frame-096.json
allen-walker,Allen Walker,crouchBlock,97,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-097.png,public/characters/allen-walker/voxels-hd/frame-097.json
allen-walker,Allen Walker,crouchBlock,98,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-098.png,public/characters/allen-walker/voxels-hd/frame-098.json
allen-walker,Allen Walker,chargeKi,60,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-060.png,public/characters/allen-walker/voxels-hd/frame-060.json
allen-walker,Allen Walker,chargeKi,61,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-061.png,public/characters/allen-walker/voxels-hd/frame-061.json
allen-walker,Allen Walker,chargeKi,62,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-062.png,public/characters/allen-walker/voxels-hd/frame-062.json
allen-walker,Allen Walker,chargeKi,63,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-063.png,public/characters/allen-walker/voxels-hd/frame-063.json
allen-walker,Allen Walker,jableft,74,PASS,,1.3707,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-074.png,public/characters/allen-walker/voxels-hd/frame-074.json
allen-walker,Allen Walker,jableft,75,PASS,,1.5004,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-075.png,public/characters/allen-walker/voxels-hd/frame-075.json
allen-walker,Allen Walker,jableft,76,PASS,,1.6175,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-076.png,public/characters/allen-walker/voxels-hd/frame-076.json
allen-walker,Allen Walker,jableft,77,PASS,,1.6175,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-077.png,public/characters/allen-walker/voxels-hd/frame-077.json
allen-walker,Allen Walker,jableft,78,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-078.png,public/characters/allen-walker/voxels-hd/frame-078.json
allen-walker,Allen Walker,hitLight,26,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-026.png,public/characters/allen-walker/voxels-hd/frame-026.json
allen-walker,Allen Walker,juggle,28,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-028.png,public/characters/allen-walker/voxels-hd/frame-028.json
allen-walker,Allen Walker,knockdown,31,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-031.png,public/characters/allen-walker/voxels-hd/frame-031.json
allen-walker,Allen Walker,knockdown,32,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-032.png,public/characters/allen-walker/voxels-hd/frame-032.json
allen-walker,Allen Walker,knockdown,33,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-033.png,public/characters/allen-walker/voxels-hd/frame-033.json
allen-walker,Allen Walker,knockdown,34,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-034.png,public/characters/allen-walker/voxels-hd/frame-034.json
allen-walker,Allen Walker,getupStand,32,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-032.png,public/characters/allen-walker/voxels-hd/frame-032.json
allen-walker,Allen Walker,getupStand,33,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-033.png,public/characters/allen-walker/voxels-hd/frame-033.json
allen-walker,Allen Walker,getupStand,34,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-034.png,public/characters/allen-walker/voxels-hd/frame-034.json
allen-walker,Allen Walker,getupStand,53,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-053.png,public/characters/allen-walker/voxels-hd/frame-053.json
allen-walker,Allen Walker,getupStand,54,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-054.png,public/characters/allen-walker/voxels-hd/frame-054.json
allen-walker,Allen Walker,getupStand,55,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-055.png,public/characters/allen-walker/voxels-hd/frame-055.json
allen-walker,Allen Walker,getupStand,56,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-056.png,public/characters/allen-walker/voxels-hd/frame-056.json
allen-walker,Allen Walker,getupStand,57,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-057.png,public/characters/allen-walker/voxels-hd/frame-057.json
allen-walker,Allen Walker,win,78,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-078.png,public/characters/allen-walker/voxels-hd/frame-078.json
allen-walker,Allen Walker,lose,30,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-030.png,public/characters/allen-walker/voxels-hd/frame-030.json
allen-walker,Allen Walker,cmd:1+2,91,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,frame,0.0000,public/characters/allen-walker/frames/frame-091.png,public/characters/allen-walker/voxels-hd/frame-091.json
allen-walker,Allen Walker,cmd:1+2,92,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,frame,0.0000,public/characters/allen-walker/frames/frame-092.png,public/characters/allen-walker/voxels-hd/frame-092.json
allen-walker,Allen Walker,cmd:1+2,93,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,frame,0.0000,public/characters/allen-walker/frames/frame-093.png,public/characters/allen-walker/voxels-hd/frame-093.json
allen-walker,Allen Walker,cmd:1+2,94,REVIEW,possible-two-character-crop,1.7832,1.0000,1.0000,0.8100,1.1100,frame,0.0000,public/characters/allen-walker/frames/frame-094.png,public/characters/allen-walker/voxels-hd/frame-094.json
allen-walker,Allen Walker,cmd:1+2,95,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,frame,0.0000,public/characters/allen-walker/frames/frame-095.png,public/characters/allen-walker/voxels-hd/frame-095.json
allen-walker,Allen Walker,cmd:1+2,96,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,frame,0.0000,public/characters/allen-walker/frames/frame-096.png,public/characters/allen-walker/voxels-hd/frame-096.json
allen-walker,Allen Walker,cmd:1+2,97,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,frame,0.0000,public/characters/allen-walker/frames/frame-097.png,public/characters/allen-walker/voxels-hd/frame-097.json
allen-walker,Allen Walker,cmd:1+2,98,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,frame,0.0000,public/characters/allen-walker/frames/frame-098.png,public/characters/allen-walker/voxels-hd/frame-098.json
allen-walker,Allen Walker,cmd:1+2,99,PASS,,1.5773,0.6350,0.6350,0.5144,0.7049,frame,0.0000,public/characters/allen-walker/frames/frame-099.png,public/characters/allen-walker/voxels-hd/frame-099.json
allen-walker,Allen Walker,cmd:1+2,100,PASS,,1.5866,0.6300,0.6300,0.5103,0.6993,frame,0.0000,public/characters/allen-walker/frames/frame-100.png,public/characters/allen-walker/voxels-hd/frame-100.json
allen-walker,Allen Walker,cmd:1+2,101,PASS,,1.6404,0.6090,0.6090,0.4933,0.6760,frame,0.0000,public/characters/allen-walker/frames/frame-101.png,public/characters/allen-walker/voxels-hd/frame-101.json
allen-walker,Allen Walker,cmd:1+2,102,PASS,,1.3027,0.7680,0.7680,0.6221,0.8525,frame,0.0000,public/characters/allen-walker/frames/frame-102.png,public/characters/allen-walker/voxels-hd/frame-102.json
allen-walker,Allen Walker,cmd:1+2,103,PASS,,1.2078,0.8280,0.8280,0.6707,0.9191,frame,0.0000,public/characters/allen-walker/frames/frame-103.png,public/characters/allen-walker/voxels-hd/frame-103.json
allen-walker,Allen Walker,cmd:f+1,251,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-251.png,public/characters/allen-walker/voxels-hd/frame-251.json
allen-walker,Allen Walker,cmd:f+1,252,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-252.png,public/characters/allen-walker/voxels-hd/frame-252.json
allen-walker,Allen Walker,cmd:f+1,253,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-253.png,public/characters/allen-walker/voxels-hd/frame-253.json
allen-walker,Allen Walker,cmd:f+1,254,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-254.png,public/characters/allen-walker/voxels-hd/frame-254.json
allen-walker,Allen Walker,cmd:f+1,255,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-255.png,public/characters/allen-walker/voxels-hd/frame-255.json
allen-walker,Allen Walker,cmd:f+1,256,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-256.png,public/characters/allen-walker/voxels-hd/frame-256.json
allen-walker,Allen Walker,cmd:f+1,257,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-257.png,public/characters/allen-walker/voxels-hd/frame-257.json
allen-walker,Allen Walker,cmd:f+1,258,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-258.png,public/characters/allen-walker/voxels-hd/frame-258.json
allen-walker,Allen Walker,cmd:f+1,259,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-259.png,public/characters/allen-walker/voxels-hd/frame-259.json
allen-walker,Allen Walker,cmd:f+1,260,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-260.png,public/characters/allen-walker/voxels-hd/frame-260.json
allen-walker,Allen Walker,cmd:qcf+4,80,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-080.png,public/characters/allen-walker/voxels-hd/frame-080.json
allen-walker,Allen Walker,cmd:qcf+4,81,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-081.png,public/characters/allen-walker/voxels-hd/frame-081.json
allen-walker,Allen Walker,cmd:qcf+4,82,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-082.png,public/characters/allen-walker/voxels-hd/frame-082.json
allen-walker,Allen Walker,cmd:qcf+4,83,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-083.png,public/characters/allen-walker/voxels-hd/frame-083.json
allen-walker,Allen Walker,cmd:qcf+4,84,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-084.png,public/characters/allen-walker/voxels-hd/frame-084.json
allen-walker,Allen Walker,cmd:qcf+4,85,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-085.png,public/characters/allen-walker/voxels-hd/frame-085.json
allen-walker,Allen Walker,cmd:qcf+4,86,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-086.png,public/characters/allen-walker/voxels-hd/frame-086.json
allen-walker,Allen Walker,cmd:qcf+4,87,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-087.png,public/characters/allen-walker/voxels-hd/frame-087.json
allen-walker,Allen Walker,cmd:qcf+4,88,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-088.png,public/characters/allen-walker/voxels-hd/frame-088.json
allen-walker,Allen Walker,cmd:qcf+4,89,PASS,,1.0000,1.0000,1.0000,0.8100,1.1100,default,0.0000,public/characters/allen-walker/frames/frame-089.png,public/characters/allen-walker/voxels-hd/frame-089.json
anna-kyoyama,Anna Kyoyama,idle,0,PASS,,1.0000,1.0000,1.0000,0.7900,1.0800,frame,0.0000,public/characters/anna-kyoyama/frames/frame-000.png,public/characters/anna-kyoyama/voxels-hd/frame-000.json
anna-kyoyama,Anna Kyoyama,idle,1,PASS,,1.0000,1.0000,1.0000,0.7900,1.0800,frame,0.0000,public/characters/anna-kyoyama/frames/frame-001.png,public/characters/anna-kyoyama/voxels-hd/frame-001.json
anna-kyoyama,Anna Kyoyama,walkForward,4,PASS,,1.0000,1.0000,1.0000,0.7900,1.0800,default,0.0000,public/characters/anna-kyoyama/frames/frame-004.png,public/characters/anna-kyoyama/voxels-hd/frame-004.json
anna-kyoyama,Anna Kyoyama,walkForward,5,PASS,,1.0000,1.0000,1.0000,0.7900,1.0800,default,0.0000,public/characters/anna-kyoyama/frames/frame-005.png,public/characters/anna-kyoyama/voxels-hd/frame-005.json
anna-kyoyama,Anna Kyoyama,walkForward,6,PASS,,1.0000,1.0000,1.0000,0.7900,1.0800,default,0.0000,public/characters/anna-kyoyama/frames/frame-006.png,public/characters/anna-kyoyama/voxels-hd/frame-006.json
anna-kyoyama,Anna Kyoyama,walkForward,7,PASS,,1.0000,1.0000,1.0000,0.7900,1.0800,default,0.0000,public/characters/anna-kyoyama/frames/frame-007.png,public/characters/anna-kyoyama/voxels-hd/frame-007.json
anna-kyoyama,Anna Kyoyama,walkForward,8,PASS,,1.0000,1.0000,1.0000,0.7900,1.0800,default,0.0000,public/characters/anna-kyoyama/frames/frame-008.png,public/characters/anna-kyoyama/voxels-hd/frame-008.json
anna-kyoyama,Anna Kyoyama,walkForward,9,PASS,,1.0000,1.0000,1.0000,0.7900,1.0800,default,0.0000,public/characters/anna-kyoyama/frames/frame-009.png,public/characters/anna-kyoyama/voxels-hd/frame-009.json
anna-kyoyama,Anna Kyoyama,walkBack,14,PASS,,1.0000,1.0000,1.0000,0.7900,1.0800,default,0.0000,public/characters/anna-kyoyama/frames/frame-014.png,public/characters/anna-kyoyama/voxels-hd/frame-014.json
anna-kyoyama,Anna Kyoyama,sprint,30,REVIEW,possible-two-character-crop,1.0000,1.0000,1.0000,0.7900,1.0800,frame,0.0000,public/characters/anna-kyoyama/frames/frame-030.png,public/characters/anna-kyoyama/voxels-hd/frame-030.json
anna-kyoyama,Anna Kyoyama,sprint,31,PASS,,1.0000,1.0000,1.0000,0.7900,1.0800,frame,0.0000,public/characters/anna-kyoyama/frames/frame-031.png,public/characters/anna-kyoyama/voxels-hd/frame-031.json
anna-kyoyama,Anna Kyoyama,sprint,32,PASS,,1.1606,0.8610,0.8610,0.6802,0.9299,frame,0.0000,public/characters/anna-kyoyama/frames/frame-032.png,public/characters/anna-kyoyama/voxels-hd/frame-032.json
anna-kyoyama,Anna Kyoyama,sprint,33,REVIEW,tiny-height-vs-idle,1.9713,0.4800,1.1246,0.3792,0.5184,frame,0.0000,public/characters/anna-kyoyama/frames/frame-033.png,public/characters/anna-kyoyama/voxels-hd/frame-033.json
anna-kyoyama,Anna Kyoyama,sprint,34,PASS,,1.6008,0.6240,0.9132,0.4930,0.6739,frame,0.0000,public/characters/anna-kyoyama/frames/frame-034.png,public/characters/anna-kyoyama/voxels-hd/frame-034.json
anna-kyoyama,Anna Kyoyama,sprint,35,PASS,,1.5554,0.6420,0.8874,0.5072,0.6934,frame,0.0000,public/characters/anna-kyoyama/frames/frame-035.png,public/characters/anna-kyoyama/voxels-hd/frame-035.json
anna-kyoyama,Anna Kyoyama,sprint,36,PASS,,1.4356,0.6970,0.8190,0.5506,0.7528,frame,0.0000,public/characters/anna-kyoyama/frames/frame-036.png,public/characters/anna-kyoyama/voxels-hd/frame-036.json
anna-kyoyama,Anna Kyoyama,sprint,37,PASS,,1.5587,0.6420,0.8892,0.5072,0.6934,frame,0.0000,public/characters/anna-kyoyama/frames/frame-037.png,public/characters/anna-kyoyama/voxels-hd/frame-037.json
anna-kyoyama,Anna Kyoyama,sprint,38,PASS,,1.0000,1.0000,1.0000,0.7900,1.0800,frame,0.0000,public/characters/anna-kyoyama/frames/frame-038.png,public/characters/anna-kyoyama/voxels-hd/frame-038.json
anna-kyoyama,Anna Kyoyama,sprint,39,PASS,,1.1322,0.8830,0.8830,0.6976,0.9536,frame,0.0000,public/characters/anna-kyoyama/frames/frame-039.png,public/characters/anna-kyoyama/voxels-hd/frame-039.json
anna-kyoyama,Anna Kyoyama,backflip,40,PASS,,1.0000,1.0000,1.0000,0.7900,1.0800,default,0.0000,public/characters/anna-kyoyama/frames/frame-040.png,public/characters/anna-kyoyama/voxels-hd/frame-040.json
anna-kyoyama,Anna Kyoyama,backflip,41,PASS,,1.0000,1.0000,1.0000,0.7900,1.0800,default,0.0000,public/characters/anna-kyoyama/frames/frame-041.png,public/characters/anna-kyoyama/voxels-hd/frame-041.json
anna-kyoyama,Anna Kyoyama,backflip,42,PASS,,1.0000,1.0000,1.0000,0.7900,1.0800,default,0.0000,public/characters/anna-kyoyama/frames/frame-042.png,public/characters/anna-kyoyama/voxels-hd/frame-042.json
anna-kyoyama,Anna Kyoyama,backflip,43,PASS,,1.0000,1.0000,1.0000,0.7900,1.0800,default,0.0000,public/characters/anna-kyoyama/frames/frame-043.png,public/characters/anna-kyoyama/voxels-hd/frame-043.json
anna-kyoyama,Anna Kyoyama,backflip,45,PASS,,1.0000,1.0000,1.0000,0.7900,1.0800,default,0.0000,public/characters/anna-kyoyama/frames/frame-045.png,public/characters/anna-kyoyama/voxels-hd/frame-045.json
anna-kyoyama,Anna Kyoyama,backflip,46,PASS,,1.0000,1.0000,1.0000,0.7900,1.0800,default,0.0000,public/characters/anna-kyoyama/frames/frame-046.png,public/characters/anna-kyoyama/voxels-hd/frame-046.json
anna-kyoyama,Anna Kyoyama,backflip,47,PASS,,1.0000,1.0000,1.0000,0.7900,1.0800,default,0.0000,public/characters/anna-kyoyama/frames/frame-047.png,public/characters/anna-kyoyama/voxels-hd/frame-047.json
anna-kyoyama,Anna Kyoyama,backflip,48,PASS,,1.0000,1.0000,1.0000,0.7900,1.0800,default,0.0000,public/characters/anna-kyoyama/frames/frame-048.png,public/characters/anna-kyoyama/voxels-hd/frame-048.json
anna-kyoyama,Anna Kyoyama,sidestepLeft,135,PASS,,1.0000,1.0000,1.0000,0.7900,1.0800,default,0.0000,public/characters/anna-kyoyama/frames/frame-135.png,public/characters/anna-kyoyama/voxels-hd/frame-135.json
anna-kyoyama,Anna Kyoyama,sidestepRight,135,PASS,,1.0000,1.0000,1.0000,0.7900,1.0800,default,0.0000,public/characters/anna-kyoyama/frames/frame-135.png,public/characters/anna-kyoyama/voxels-hd/frame-135.json
anna-kyoyama,Anna Kyoyama,jump,17,PASS,,1.0000,1.0000,1.0000,0.7900,1.0800,default,0.0000,public/characters/anna-kyoyama/frames/frame-017.png,public/characters/anna-kyoyama/voxels-hd/frame-017.json
anna-kyoyama,Anna Kyoyama,jump,18,PASS,,1.0000,1.0000,1.0000,0.7900,1.0800,default,0.0000,public/characters/anna-kyoyama/frames/frame-018.png,public/characters/anna-kyoyama/voxels-hd/frame-018.json
anna-kyoyama,Anna Kyoyama,jump,19,PASS,,1.0000,1.0000,1.0000,0.7900,1.0800,default,0.0000,public/characters/anna-kyoyama/frames/frame-019.png,public/characters/anna-kyoyama/voxels-hd/frame-019.json
anna-kyoyama,Anna Kyoyama,crouch,22,PASS,,0.8600,0.8600,0.8600,0.6794,0.9288,animation,0.0000,public/characters/anna-kyoyama/frames/frame-022.png,public/characters/anna-kyoyama/voxels-hd/frame-022.json
