id,displayName,key,frame,scale,renderWidth,renderHeight,idleWidth,idleHeight,widthRatio,heightRatio
anna-kyoyama,"Anna Kyoyama",cmd:qcf+4,158,1,1.62158,2.07917,1.62157,2.0791700000000004,1.0000061668629785,0.9999999999999998
anna-kyoyama,"Anna Kyoyama",cmd:qcf+4,159,1,1.62157,2.07916,1.62157,2.0791700000000004,1,0.9999951903884721
anna-kyoyama,"Anna Kyoyama",cmd:qcf+4,160,1,1.62156,2.07918,1.62157,2.0791700000000004,0.9999938331370215,1.0000048096115275
anna-kyoyama,"Anna Kyoyama",cmd:qcf+4,161,1,1.6215700000000002,2.07918,1.62157,2.0791700000000004,1.0000000000000002,1.0000048096115275
anna-kyoyama,"Anna Kyoyama",cmd:qcf+4,162,1,1.62157,2.0791699999999995,1.62157,2.0791700000000004,1,0.9999999999999996
anna-kyoyama,"Anna Kyoyama",cmd:qcf+4,163,1,1.62157,2.07918,1.62157,2.0791700000000004,1,1.0000048096115275
anna-kyoyama,"Anna Kyoyama",cmd:qcf+4,164,1,1.62157,2.07917,1.62157,2.0791700000000004,1,0.9999999999999998
anna-kyoyama,"Anna Kyoyama",cmd:qcf+4,165,1,1.6215600000000001,2.07917,1.62157,2.0791700000000004,0.9999938331370216,0.9999999999999998
anna-kyoyama,"Anna Kyoyama",cmd:qcf+4,166,1,1.62157,2.0791600000000003,1.62157,2.0791700000000004,1,0.9999951903884723
anna-kyoyama,"Anna Kyoyama",cmd:2+3,128,1,1.6215700000000002,2.0791600000000003,1.62157,2.0791700000000004,1.0000000000000002,0.9999951903884723
anna-kyoyama,"Anna Kyoyama",cmd:2+3,129,1,1.62156,2.0791800000000005,1.62157,2.0791700000000004,0.9999938331370215,1.0000048096115277
anna-kyoyama,"Anna Kyoyama",cmd:2+3,130,1,2.3956899999999997,2.0791700000000004,1.62157,2.0791700000000004,1.4773891968894342,1
anna-kyoyama,"Anna Kyoyama",cmd:2+3,131,1,1.62158,2.0791799999999996,1.62157,2.0791700000000004,1.0000061668629785,1.0000048096115273
anna-kyoyama,"Anna Kyoyama",cmd:2+3,132,1,1.62158,2.0791699999999995,1.62157,2.0791700000000004,1.0000061668629785,0.9999999999999996
arale-norimaki,"Arale Norimaki",jableft,86,1,1.35244,2.0790100000000002,1.35244,2.0790100000000002,1,1
arale-norimaki,"Arale Norimaki",jableft,87,1,1.79791,2.0790100000000002,1.35244,2.0790100000000002,1.3293824494986837,1
arale-norimaki,"Arale Norimaki",jableft,88,1,1.8541499999999997,2.07902,1.35244,2.0790100000000002,1.3709665493478451,1.0000048099816738
arale-norimaki,"Arale Norimaki",jabright,127,1,1.75056,2.07902,1.35244,2.0790100000000002,1.29437165419538,1.0000048099816738
arale-norimaki,"Arale Norimaki",jabright,128,1,1.82684,2.07901,1.35244,2.0790100000000002,1.350773416935317,0.9999999999999998
arale-norimaki,"Arale Norimaki",jabright,129,1,2.26254,2.0789999999999997,1.35244,2.0790100000000002,1.67293188607258,0.9999951900183258
arale-norimaki,"Arale Norimaki",jabright,130,1,2.21323,2.0790100000000002,1.35244,2.0790100000000002,1.6364718582709767,1
arale-norimaki,"Arale Norimaki",jabright,131,1,1.35244,2.07902,1.35244,2.0790100000000002,1,1.0000048099816738
arale-norimaki,"Arale Norimaki",cmd:qcf+4,173,1,1.35244,2.07901,1.35244,2.0790100000000002,1,0.9999999999999998
arale-norimaki,"Arale Norimaki",cmd:qcf+4,174,1,1.35244,2.07901,1.35244,2.0790100000000002,1,0.9999999999999998
arale-norimaki,"Arale Norimaki",cmd:qcf+4,175,1,1.35245,2.07901,1.35244,2.0790100000000002,1.0000073940433585,0.9999999999999998
arale-norimaki,"Arale Norimaki",cmd:qcf+4,176,1,1.3524500000000002,2.0789999999999997,1.35244,2.0790100000000002,1.0000073940433587,0.9999951900183258
arale-norimaki,"Arale Norimaki",cmd:qcf+4,177,1,1.3524500000000002,2.07901,1.35244,2.0790100000000002,1.0000073940433587,0.9999999999999998
arale-norimaki,"Arale Norimaki",cmd:qcf+4,178,1,1.35244,2.0790100000000002,1.35244,2.0790100000000002,1,1
arale-norimaki,"Arale Norimaki",cmd:qcf+4,179,1,1.3524399999999999,2.07901,1.35244,2.0790100000000002,0.9999999999999999,0.9999999999999998
arale-norimaki,"Arale Norimaki",cmd:qcf+4,180,1,1.35245,2.07901,1.35244,2.0790100000000002,1.0000073940433585,0.9999999999999998
arale-norimaki,"Arale Norimaki",cmd:qcf+4,181,1,1.35244,2.07902,1.35244,2.0790100000000002,1,1.0000048099816738
arale-norimaki,"Arale Norimaki",cmd:qcf+4,182,1,1.35245,2.07901,1.35244,2.0790100000000002,1.0000073940433585,0.9999999999999998
arale-norimaki,"Arale Norimaki",cmd:1+2,102,1,1.35244,2.07901,1.35244,2.0790100000000002,1,0.9999999999999998
arale-norimaki,"Arale Norimaki",cmd:1+2,103,1,1.35244,2.0790100000000002,1.35244,2.0790100000000002,1,1
arale-norimaki,"Arale Norimaki",cmd:1+2,104,1,1.83714,2.07901,1.35244,2.0790100000000002,1.3583892815947471,0.9999999999999998
arale-norimaki,"Arale Norimaki",cmd:1+2,105,1,1.8371499999999998,2.0789999999999997,1.35244,2.0790100000000002,1.3583966756381058,0.9999951900183258
arale-norimaki,"Arale Norimaki",cmd:1+2,106,1,1.3524500000000002,2.07902,1.35244,2.0790100000000002,1.0000073940433587,1.0000048099816738
arale-norimaki,"Arale Norimaki",cmd:1+2,107,1,1.35245,2.07901,1.35244,2.0790100000000002,1.0000073940433585,0.9999999999999998
arale-norimaki,"Arale Norimaki",cmd:3+4,108,1,1.35245,2.079,1.35244,2.0790100000000002,1.0000073940433585,0.999995190018326
arale-norimaki,"Arale Norimaki",cmd:3+4,109,1,1.35245,2.07902,1.35244,2.0790100000000002,1.0000073940433585,1.0000048099816738
arale-norimaki,"Arale Norimaki",cmd:3+4,110,1,1.7416800000000001,2.0790200000000003,1.35244,2.0790100000000002,1.287805743692881,1.000004809981674
arale-norimaki,"Arale Norimaki",cmd:3+4,111,1,1.35245,2.0790100000000002,1.35244,2.0790100000000002,1.0000073940433585,1
